ensembl_gene_id,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B,hgnc_symbol,percentage_gc_content,gene.length,Study,Tissue,Direction,Model,Sex,Comparison
ENSG00000039139,-0.333148429767922,-0.492169185926139,-0.174127673609704,0.246585790298411,-4.11416741639364,4.41132836736083e-5,0.00115137887136041,1.67610548305571,DNAH5,38.97,16475,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000103356,-0.160918347011342,-0.238398921093965,-0.0834377729287192,4.11793994147479,-4.07859644867275,5.12270736428918e-5,0.00127517716540132,1.66652146496259,EARS2,47.93,5730,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000130669,0.115070325894326,0.0596649500882731,0.17047570170038,4.06967239117736,4.07858428934287,5.12296820396115e-5,0.00127517716540132,1.66504843068202,PAK4,56.17,7115,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000177889,-0.123309575494915,-0.182354861402975,-0.0642642895868547,6.11594236548383,-4.10118704355478,4.65928335566024e-5,0.00119822887005836,1.66502588644406,UBE2N,40.11,6269,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000140740,-0.137414529001349,-0.203228412401322,-0.0716006456013758,7.02605307740944,-4.1002764618253,4.67716593412101e-5,0.00119867762476108,1.66268829885357,UQCRC2,40.33,5217,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000251022,-0.2190501026078,-0.324141236548185,-0.113958968667415,4.97561026774975,-4.09331707140509,4.81600953428611e-5,0.00122419348390287,1.66245044589873,THAP9-AS1,39.31,4397,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000148824,0.18397878928045,0.0950762620393485,0.272881316521552,2.3357028892292,4.06398085695524,5.44551410711952e-5,0.00133415095624428,1.66219341204703,MTG1,47.71,4095,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000006712,0.0831914744019624,0.0433599554850294,0.123022993318895,6.5811338608421,4.10156838940206,4.6518135696764e-5,0.00119822887005836,1.66118878348967,PAF1,52.73,2668,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000203668,-0.288444217236765,-0.42769139142523,-0.1491970430483,3.55436033907441,-4.06792980181916,5.35644085230803e-5,0.00131439466709707,1.65879102496206,CHML,37.83,7661,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000109016,-0.117236562586289,-0.173655818529631,-0.0608173066429467,4.29053544962116,-4.08069114707212,5.07796010807356e-5,0.00127210248237946,1.65726131291601,DHRS7B,44.22,5544,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000141622,-0.196825401818017,-0.291637550214956,-0.102013253421078,4.15145473667723,-4.07676016779685,5.16224217515115e-5,0.0012829036295567,1.65415247121387,RNF165,49.03,11419,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000015532,-0.0894056506406429,-0.132406854365326,-0.0464044469159595,4.45800807886009,-4.08302800864778,5.02847802604259e-5,0.00126581170600639,1.65385247607189,XYLT2,56.54,5472,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000136718,-0.0840010219104892,-0.124248379744366,-0.043753664076612,6.05860211389111,-4.09869119132313,4.70845423049124e-5,0.00120471484104293,1.65073547036138,IMP4,53.58,3861,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000089041,0.294340121984779,0.153293889455737,0.43538635451382,6.45361359755012,4.09813234304614,4.71953150343824e-5,0.00120556950633729,1.64651055315754,P2RX7,46.29,5546,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000163933,-0.124017926223665,-0.184006976128776,-0.0640288763185539,3.33187610780122,-4.05985464834058,5.54008771333699e-5,0.00134673395864613,1.63385029281876,RFT1,45.77,5488,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000146842,-0.147409396067595,-0.218676017159128,-0.0761427749760615,3.50516229334251,-4.06197272008531,5.49134789240634e-5,0.00134116274074413,1.63221251100575,TMEM209,37.56,4759,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000188290,-0.259947657758395,-0.384850932475895,-0.135044383040895,5.14607470755694,-4.08705128779984,4.9443583683526e-5,0.00125069792363101,1.62811253619798,HES4,74.32,1118,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000143952,0.107995742335298,0.0560005170802373,0.159990967590358,4.52803039823095,4.0788823038798,5.11657888555891e-5,0.00127517716540132,1.62757424945642,VPS54,36.99,5091,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000084734,-0.254559190923602,-0.377810980102531,-0.131307401744673,1.88723505405128,-4.0559589740148,5.63080722507633e-5,0.00136452936518102,1.61690385128796,GCKR,45.33,3146,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000131876,-0.162300024032204,-0.24032281065068,-0.0842772374137281,5.29776214868469,-4.08502887574669,4.98647488250655e-5,0.00125930715752378,1.6143729202134,SNRPA1,42.28,3669,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000071991,0.352328030347485,0.181457855139029,0.523198205555942,2.9791831942049,4.04929050479779,5.78937998564114e-5,0.00138998642428752,1.6064832574364,CDH19,32.3,6864,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000214595,-0.156559159092151,-0.232339233828598,-0.080779084355703,3.82373048309504,-4.05715364335115,5.60283778023184e-5,0.00135986632852917,1.60109455193095,EML6,40.81,14426,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000129250,0.238255700483362,0.123662539809488,0.352848861157235,7.10363537453614,4.08303033048579,5.02842909067508e-5,0.00126581170600639,1.59962319977697,KIF1C,53.87,8580,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000174796,-0.108638751178559,-0.161367393234883,-0.0559101091222349,2.67371995201224,-4.04609598883847,5.86683729584855e-5,0.00140524734535878,1.59836857236822,THAP6,40.52,7127,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000048540,0.12916668502921,0.067035315849147,0.191298054209273,7.24110841894146,4.0826071663374,5.03735523227022e-5,0.00126600111660056,1.59594779912419,LMO3,35.63,10268,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000113360,-0.0855552897926364,-0.126772800985751,-0.0443377785995218,5.02907062850824,-4.0762715333795,5.17281111669686e-5,0.00128348316592947,1.59546245409136,DROSHA,39.75,7780,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000141084,-0.0993355995139709,-0.147343789202449,-0.0513274098254931,4.34338711163978,-4.06338142872364,5.45915729936382e-5,0.00133539386245976,1.58895807137988,RANBP10,49.73,6460,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000157827,0.193808142444503,0.100507548674778,0.287108736214228,7.22227151017827,4.07929971786967,5.10764241517119e-5,0.00127517716540132,1.58371471060791,FMNL2,40.57,6519,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000116678,-0.199665302449866,-0.296700264369833,-0.102630340529899,2.48841919742219,-4.04084660537429,5.99625947538459e-5,0.00141996527576661,1.57944097385615,LEPR,37.78,11370,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000196323,0.145730397922299,0.0755007094237255,0.215960086420872,5.41336945465533,4.0749981184098,5.20045118178833e-5,0.00128828983012124,1.56563677921532,ZBTB44,39.13,10803,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000120071,0.089747476556794,0.0464368934344401,0.133058059679148,5.07137350827807,4.0693610059736,5.3245013131981e-5,0.00131068529956166,1.5609837040882,KANSL1,40.92,13928,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000115598,-0.283245260991407,-0.421051363551101,-0.145439158431712,2.19345809616139,-4.0363814918515,6.10847416146645e-5,0.00144215521793894,1.55770492745766,IL1RL2,41.71,2644,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000162889,0.231249037176537,0.11972860715744,0.342769467195634,5.66750261904911,4.07214751155789,5.262834362156e-5,0.00130167436557325,1.55066763344075,MAPKAPK2,48.7,4195,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000111361,-0.0749838785730796,-0.111156753063043,-0.0388110040831165,5.71583746438418,-4.07082921969537,5.29192386933991e-5,0.00130679489274254,1.54738912714306,EIF2B1,45.42,3627,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000264920,-0.226314167929072,-0.336544641883001,-0.116083693975144,2.98147893959729,-4.03188440296116,6.22350516796659e-5,0.00146487398077425,1.54129594709023,ENSG00000264920,48.53,4286,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000179241,0.213772776813226,0.110116928923743,0.31742862470271,4.22300826739943,4.05001464856066,5.77195718778355e-5,0.0013879419274698,1.54121974842995,LDLRAD3,44.12,4575,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000135525,0.139086531030105,0.0719488549438936,0.206224207116317,6.35599276807477,4.06833563700401,5.34736557434976e-5,0.00131423738768956,1.53023453060165,MAP7,39.29,5447,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000120820,-0.177125058786848,-0.263490930061501,-0.0907591875121952,2.89421168629328,-4.02750281537844,6.33755678405625e-5,0.00148275990704451,1.52700937181488,GLT8D2,41.92,3271,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000143624,-0.16195563220394,-0.240424487119608,-0.0834867772882719,4.883355523676,-4.05318796619355,5.69619296581211e-5,0.0013739640680075,1.51653965012594,INTS3,48.32,10450,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000125459,-0.174788977720286,-0.260068271984169,-0.0895096834564036,2.95618206952239,-4.02502376188745,6.40296154426442e-5,0.00149370636740637,1.51628682262267,MSTO1,52.49,4208,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000138207,-0.249451301328293,-0.370092223960361,-0.128810378696224,6.09257230824975,-4.06058987967896,5.52312263727903e-5,0.00134649733821956,1.51534583194695,RBP4,49.28,1449,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000157613,-0.236404505901683,-0.351834982354096,-0.120974029449271,2.74847917322815,-4.02191849833019,6.48579136026939e-5,0.00150980326460482,1.50952647492384,CREB3L1,52.82,4037,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000119977,-0.126919337894507,-0.188442369710294,-0.06539630607872,4.82683084698916,-4.05124093865549,5.74256629333407e-5,0.001383008778713,1.50851471858389,TCTN3,39.54,3223,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000068400,-0.0974226450967679,-0.14454238582324,-0.0503029043702956,6.87044627238599,-4.06027106899449,5.53047295893028e-5,0.00134649733821956,1.5027121343613,GRIPAP1,50.22,6841,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000174428,0.168220328763911,0.086216671523803,0.250223986004019,3.57220232590165,4.02849899483949,6.31145360131332e-5,0.00147887323331826,1.50227342907835,GTF2IRD2B,46.64,5672,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000158315,0.174622821156515,0.0897727502785221,0.259472892034508,4.37149379795681,4.04153919305649,5.97903002988168e-5,0.00141804027284043,1.5015662234713,RHBDL2,44.61,2795,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000105856,0.132093453031227,0.0679119202077758,0.196274985854677,4.34269837177774,4.04174781376625,5.97384940626764e-5,0.00141804027284043,1.50072523229096,HBP1,37.95,6351,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000181929,-0.0999310701538256,-0.148332794872126,-0.0515293454355257,5.4006939688215,-4.05450373527294,5.66505620695987e-5,0.00136967068074485,1.48922682113383,PRKAG1,45.41,4556,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000174607,0.372419652545124,0.192029212508298,0.552810092581949,5.83041253952814,4.0543111570822,5.66960331844709e-5,0.00136967068074485,1.48091206757898,UGT8,36.21,4699,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000280187,-0.187883607653265,-0.27979235531416,-0.0959748599923703,2.95311757154031,-4.0144869097312,6.68816876322708e-5,0.00153212455832891,1.47893364894713,ENSG00000280187,46.44,3094,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000181690,-0.169421502873961,-0.252267895128954,-0.0865751106189691,1.92628134323631,-4.01599286933496,6.64668051157396e-5,0.00153055389334671,1.47397518205157,PLAG1,38.74,7833,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000101413,-0.126459804733686,-0.188081858724412,-0.0648377507429596,4.25333483638849,-4.03008624840288,6.27007300346944e-5,0.0014736090126706,1.47161907719799,RPRD1B,42.38,5511,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000103494,-0.147838584522869,-0.220200504848159,-0.0754766641975793,3.01771119509369,-4.01213664814165,6.75340821485554e-5,0.00153847378368244,1.46769879268141,RPGRIP1L,37.27,12857,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000260852,0.250011193337973,0.127549893636403,0.372472493039543,2.31524584966943,4.0092080398809,6.83554652929124e-5,0.00155264556879615,1.46164953046061,FBXL19-AS1,52.62,3951,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000257093,0.173428973532934,0.089250374883146,0.257607572182721,5.43848913648373,4.04592628586798,5.87097947521864e-5,0.00140524734535878,1.4604611818557,KIAA1147,43.51,7356,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000113108,-0.142431195399972,-0.211587542446584,-0.0732748483533602,5.40499930251294,-4.04455809709209,5.90447635302725e-5,0.0014110974008109,1.45853575416322,APBB3,53.75,3660,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000233559,0.319537687952778,0.163225086216627,0.475850289688928,3.55130643130115,4.01445043919072,6.68917654412895e-5,0.00153212455832891,1.45602423069514,ENSG00000233559,43.61,1616,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000259891,0.208555604433782,0.107251737730543,0.30985947113702,5.8498455769506,4.04290788614413,5.94511926636878e-5,0.0014164655719963,1.43844094695001,ENSG00000259891,48.41,2231,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000106333,0.194284659410174,0.0989570099415482,0.289612308878801,2.53560818303222,4.00237364078574,7.03093128249496e-5,0.00158088473642394,1.43751554387708,PCOLCE,60.91,3532,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000185129,0.173711796250018,0.0893188929582754,0.25810469954176,6.77543303980152,4.04223340929624,5.96180723589876e-5,0.00141804027284043,1.43643368680672,PURA,41.49,12185,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000137968,-0.193844989128344,-0.288897804126155,-0.0987921741305335,3.18152092624765,-4.00486240721087,6.9591760676992e-5,0.00157156349980998,1.43500283038382,SLC44A5,36.99,6299,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000107854,0.08709144356125,0.0447883311317636,0.129394555990736,6.03395249504155,4.04297607667493,5.94343456014959e-5,0.0014164655719963,1.43310329257609,TNKS2,37.63,6157,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000104324,0.231525367700378,0.118771080354334,0.344279655046421,4.95882621172612,4.03239922054912,6.21023319866747e-5,0.0014639614780883,1.42624446114922,CPQ,38.13,3457,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000123505,0.0942554974352161,0.0484096846328506,0.140101310237582,6.26807019226674,4.0374301041409,6.08194334867697e-5,0.00143807042881767,1.4136576009622699,AMD1,41.53,7027,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000135249,-0.18395358852578,-0.274245113584077,-0.0936620634674833,3.52976381759257,-4.0009145850871,7.07332390440388e-5,0.00158584939681182,1.41008179905786,RINT1,41.55,3655,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000112039,0.150810125183285,0.0766320136771379,0.224988236689433,2.71731852750553,3.9925717715929,7.32041637620776e-5,0.00162952468534385,1.40019042361305,FANCE,50.42,2554,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000144840,-0.108668495312675,-0.161762223920849,-0.0555747667045013,4.65589383766497,-4.01937412094559,6.5544168272505e-5,0.00151754714713547,1.39602741197572,RABL3,37.93,4684,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000161835,-0.211070991671703,-0.313949561459731,-0.108192421883676,6.06053786552409,-4.02904053209118,6.29730637979769e-5,0.00147778054231939,1.38051504557793,GRASP,58.66,2829,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000174007,0.171664556557936,0.0878402534811607,0.255488859634712,5.04675400566901,4.02169090091811,6.49190211324109e-5,0.00150980326460482,1.38018978168463,CEP19,42.45,2201,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000176105,0.208165391775434,0.106370447266367,0.3099603362845,4.62964889645352,4.01587625617635,6.64988439093649e-5,0.00153055389334671,1.3800359778690101,YES1,40.01,5100,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000164889,0.227905282343472,0.115730024584198,0.340080540102745,3.11847380332906,3.98983852122293,7.40313250160025e-5,0.00164324231680819,1.3793602020842,SLC4A2,59.83,7590,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000101266,-0.0524324076240914,-0.078014237820653,-0.0268505774275298,5.98071544243258,-4.02500285144325,6.40351593779655e-5,0.00149370636740637,1.36681983001955,CSNK2A1,41.23,6047,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000103653,0.0959463071529418,0.0490716336003343,0.142820980705549,5.1321167265877,4.01964788916954,6.54699996921214e-5,0.00151754714713547,1.36538952939716,CSK,56.64,4570,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000165959,0.274515482824157,0.139941726471481,0.409089239176833,4.43450832661843,4.00594030029982,6.92831466341521e-5,0.00156914242856593,1.35950617173314,CLMN,46.89,15701,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000099999,-0.102047055859706,-0.152198049760816,-0.0518960619585959,3.93576463310006,-3.995939820203,7.21969429166588e-5,0.0016128945122578,1.35511060104759,RNF215,53.32,10624,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000137177,0.136680184913545,0.0698143434750405,0.20354602635205,4.97158232683417,4.01420222624359,6.69603917482986e-5,0.00153212455832891,1.35174297491623,KIF13A,40.89,11126,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000154380,0.149126953317508,0.0762836897959663,0.22197021683905,5.86829668370509,4.02035825012473,6.52779217048123e-5,0.00151588759464141,1.34731578936686,ENAH,38.55,15044,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000181135,-0.129381956571483,-0.193262580656529,-0.0655013324864377,2.74592331500961,-3.97743020972462,7.78991240476482e-5,0.00170567821670282,1.34584202781854,ZNF707,56.38,6327,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000168280,0.136745791329158,0.0696632982198843,0.203828284438432,8.84553848225219,4.00315842802088,7.0082291839046e-5,0.00157806686623702,1.34411651264112,KIF5C,43.05,9215,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000169762,0.0781806552495423,0.0399535871447486,0.116407723354336,5.39936663600709,4.01630161293291,6.63820502829579e-5,0.00153055389334671,1.34096451740802,TAPT1,38.85,7828,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000108528,-0.100836426246654,-0.150122788679637,-0.0515500638136712,6.69270050824757,-4.01780340944091,6.59712444080822e-5,0.00152516903615243,1.33891821139394,SLC25A11,58.68,2669,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000172748,-0.265474627536352,-0.39663944224312,-0.134309812829583,2.66896659956726,-3.97469376905217,7.87775031084556e-5,0.00171620468879432,1.33601807326207,ZNF596,39.86,5385,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000137766,-0.225968547193929,-0.336594320363475,-0.115342774024383,5.25238794116849,-4.01134188519291,6.77560579204299e-5,0.00154127721827173,1.33392696198613,UNC13C,36.05,13457,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000251867,-0.222715447034821,-0.332513858011341,-0.1129170360583,3.59660220245834,-3.98338504636224,7.60196331133022e-5,0.00167307616267157,1.33381238704029,ENSG00000251867,33.52,1059,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000281649,-0.0978875653431066,-0.145878645571903,-0.0498964851143103,4.9222798766769,-4.00557626722459,6.9387228331477e-5,0.00156921885611187,1.33178589178537,EBLN3P,38.61,6483,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000171130,-0.19333974793836,-0.287943112835667,-0.0987363830410528,7.21039281366447,-4.01340112519443,6.71823373357273e-5,0.001532701581794,1.32986884627319,ATP6V0E2,54.93,3335,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
